,x,500iters3years128units_RS3,500iters3years128units_RS2,500iters3years128units_RS1,500iters3years128units_RS4,500iters3years128units_RS5,500iters3years128units_BO2,500iters3years128units_BO3,500iters3years128units_BO4,500iters3years128units_BO5,500iters3years128units_BO1,500iters3years128units_Island18LS_1,500iters3years128units_Island18LS_3,500iters3years128units_Island18LS_4,500iters3years128units_Island18LS_5,500iters3years128units_Island18LS_6,500iters3years128units_Island5_1,500iters3years128units_Island5_3,500iters3years128units_Island5_5,500iters3years128units_Island5_2,500iters3years128units_Island5_4
250,250,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
251,251,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
252,252,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
253,253,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
254,254,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
255,255,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
256,256,76.15394374824716,76.16782122432049,76.16749538955943,76.08665240539094,75.98219506280738,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
257,257,76.15394374824716,76.16782122432049,76.16749538955943,76.08665240539094,75.98219506280738,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
258,258,76.15394374824716,76.16782122432049,76.16749538955943,76.08665240539094,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
259,259,76.15394374824716,76.16782122432049,76.16749538955943,76.08665240539094,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
260,260,76.15394374824716,76.16782122432049,76.16749538955943,76.08665240539094,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
261,261,76.15394374824716,76.16782122432049,76.16749538955943,76.08665240539094,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
262,262,76.15394374824716,76.16782122432049,76.16749538955943,76.08665240539094,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
263,263,76.15394374824716,76.16782122432049,76.16749538955943,76.08665240539094,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,75.99680889507871,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
264,264,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,75.99680889507871,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
265,265,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,75.99680889507871,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
266,266,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,75.99680889507871,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
267,267,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,75.99680889507871,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
268,268,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,75.99680889507871,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
269,269,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,75.99680889507871,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
270,270,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,75.99680889507871,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
271,271,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,75.99680889507871,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
272,272,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,75.99680889507871,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
273,273,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,75.99680889507871,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
274,274,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,75.99680889507871,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
275,275,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,75.99680889507871,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
276,276,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,75.99680889507871,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
277,277,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,75.99872105636265,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
278,278,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
279,279,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
280,280,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
281,281,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
282,282,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
283,283,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
284,284,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
285,285,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
286,286,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
287,287,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
288,288,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
289,289,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
290,290,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
291,291,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
292,292,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
293,293,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
294,294,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
295,295,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
296,296,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
297,297,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
298,298,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
299,299,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
300,300,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
301,301,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
302,302,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
303,303,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
304,304,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
305,305,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
306,306,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
307,307,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
308,308,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
309,309,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
310,310,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
311,311,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
312,312,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.21946072982286,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
313,313,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.26775929439955,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
314,314,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.26775929439955,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
315,315,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.26775929439955,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
316,316,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.26775929439955,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
317,317,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.26775929439955,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
318,318,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.26775929439955,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
319,319,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.26775929439955,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
320,320,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.26775929439955,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
321,321,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.26775929439955,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
322,322,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.26775929439955,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
323,323,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.26775929439955,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
324,324,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.26775929439955,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
325,325,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.26775929439955,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
326,326,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.26775929439955,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
327,327,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.26775929439955,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
328,328,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.26775929439955,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
329,329,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.26775929439955,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
330,330,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.26775929439955,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
331,331,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.26775929439955,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
332,332,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.26775929439955,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
