,CY0002R,CY0006A,CY0004A,2m_temperature,evaporation_from_the_top_of_canopy,evaporation_from_vegetation_transpiration,forecast_albedo,lake_mix_layer_depth,lake_mix_layer_temperature,potential_evaporation,skin_temperature,soil_temperature_level_1,soil_temperature_level_2,surface_net_solar_radiation,surface_net_thermal_radiation,surface_pressure,surface_runoff,surface_sensible_heat_flux,surface_solar_radiation_downwards,total_precipitation,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,CY0002R-1,CY0006A-1,CY0004A-1
138,0.6527040788221268,0.5876059974406111,0.6926362239522338,0.6085224945218572,0.9999976171354874,0.8577448191533109,0.8865772661626324,0.12248136928924058,0.527524560966735,0.5727195244346931,0.5752068018155523,0.5179449496341202,0.587529521660968,0.7507640821132467,0.4236616364629026,0.4374135930969823,0.0,0.6266198878552669,0.7555330583594316,0.0,0.5743455445536688,0.668204667905089,0.731086809318922,0.5059645824595134,0.6131441144648649
139,0.750176927375933,0.5327592174550596,0.6392333494350475,0.6358124231922129,0.9919667053715655,0.7734896919901032,0.8824948681907846,0.19777702029558683,0.45849052990405426,0.4590409605517129,0.5869318267118386,0.5311411163160956,0.5971527018929113,0.8728369704792844,0.44700346137534197,0.38459215941775654,6.425889967164361e-06,0.5277837521550321,0.8773136025803258,0.00011276067789993928,0.5238364326567954,0.6360901567261756,0.6527040788221268,0.5876059974406111,0.6926362239522338
140,0.7698332777481944,0.5866386821071355,0.6916943743233995,0.6676539244308909,0.9997254386229659,0.7527712180975111,0.8783269381966498,0.1643502714568507,0.49334507918876996,0.4196566126732559,0.6272963383693058,0.5668320014696427,0.6204748140575981,0.9425937014808833,0.32614129134945674,0.42149088655468864,0.0,0.524249675765164,0.9467641894538418,0.0,0.4669593475302385,0.6048669870820239,0.750176927375933,0.5327592174550596,0.6392333494350475
141,0.7801063497534503,0.6036634321272066,0.7082709279378109,0.6684146872744533,0.9904924165418384,0.7734896919901032,0.8744125466028748,0.11226341992830874,0.5598368347473045,0.44843763799164965,0.6489148221729579,0.5904534460059399,0.6401243434735098,0.9525580142306669,0.25819659557606806,0.47447122948084347,1.8123946939465935e-06,0.5399267957374613,0.9564703262647626,2.9861790800718543e-05,0.4155156866610909,0.5752167730874516,0.7698332777481944,0.5866386821071355,0.6916943743233995
142,0.7520374049831842,0.5203775811014486,0.6271776741030863,0.6970798410850949,0.9983117097764231,0.8480761980034346,0.8702449471672826,0.09047905577033696,0.5979853304479384,0.4386982696327745,0.6695324502449594,0.6069563087474358,0.6434201945785893,0.9550735781388795,0.24660142028520213,0.4994517630980947,0.0,0.5396127632648741,0.9587363123296205,0.0,0.364615368217684,0.5468511395400358,0.7801063497534503,0.6036634321272066,0.7082709279378109
143,0.7428159072776788,0.5017083949593322,0.6089999760659713,0.7039787246493664,0.9976794547294212,0.8149266397752873,0.8659949560155373,0.15139740628184045,0.5275915889461287,0.46828980300598066,0.6519824449904669,0.5980649704540584,0.6532042017695372,0.7631964852077588,0.438410571702711,0.49497052233469463,9.226990546435534e-06,0.6116405812416302,0.7669426574069094,0.00020790550467260504,0.32390815368117615,0.5212381783793841,0.7520374049831842,0.5203775811014486,0.6271776741030863
144,0.7708039617171949,0.5986333923428334,0.7033733098188967,0.6040196888024812,0.9994949579166754,0.6298416063347984,0.8619988338226874,0.22419554736074704,0.46149721355114237,0.3533981481502917,0.6207357290483363,0.5814457609993571,0.6438498008389439,0.9851264836501185,0.17539887052131498,0.4448664367779561,1.8123946939465935e-06,0.40939967117789133,0.9882355270576918,2.9810038050761317e-05,0.2858959175763434,0.497394792324509,0.7428159072776788,0.5017083949593322,0.6089999760659713
145,0.7776796398309488,0.5503643567100392,0.656375012860666,0.6155871853725462,0.9984757287638771,0.8536011243747924,0.8579161879319345,0.11261478064053408,0.5805963575080912,0.46993405657056725,0.6519023765319348,0.6030617556106671,0.6358040466706616,0.9539556414420488,0.27396502803171735,0.4607255796214782,0.0,0.41805910367569205,0.9568786642355108,7.42314564122894e-08,0.2521869534833783,0.47424612834819857,0.7708039617171949,0.5986333923428334,0.7033733098188967
146,0.7556774698669362,0.574257045705159,0.679638698944346,0.6549452835954822,0.9998505313812877,0.6160292904064036,0.8537485884963423,0.3026154598352593,0.4132274929620622,0.32754384434808,0.6394467269515436,0.5963993754018554,0.6358304839789911,0.9651049897114884,0.2571948362614554,0.47545646681180376,0.0,0.3655558560860898,0.9677543933698358,0.0,0.22082522866961404,0.4531816306075807,0.7776796398309488,0.5503643567100392,0.656375012860666
147,0.7898940797742059,0.5655512076168204,0.6711620522000712,0.6400486368040158,0.9999993409720804,0.6160292904064036,0.8496662731641296,0.34508262483719904,0.39122795258249227,0.16013867956970754,0.6511417261758804,0.6167355561679067,0.6594962811519617,0.9735042950201042,0.1707065798971461,0.49033037232436555,0.0,0.3750144558407727,0.9758826104834663,0.0,0.1820523131687439,0.4326283434530761,0.7556774698669362,0.574257045705159,0.679638698944346
