,CY0002R,CY0004A,CY0006A,10m_u_component_of_wind,10m_v_component_of_wind,2m_dewpoint_temperature,2m_temperature,evaporation_from_bare_soil,evaporation_from_open_water_surfaces_excluding_oceans,evaporation_from_the_top_of_canopy,evaporation_from_vegetation_transpiration,forecast_albedo,lake_bottom_temperature,lake_ice_depth,lake_ice_temperature,lake_mix_layer_depth,lake_mix_layer_temperature,lake_shape_factor,lake_total_layer_temperature,leaf_area_index_high_vegetation,leaf_area_index_low_vegetation,potential_evaporation,runoff,skin_reservoir_content,skin_temperature,snow_albedo,snow_cover,snow_density,snow_depth,snow_depth_water_equivalent,snow_evaporation,snowfall,snowmelt,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,sub_surface_runoff,surface_latent_heat_flux,surface_net_solar_radiation,surface_net_thermal_radiation,surface_pressure,surface_runoff,surface_sensible_heat_flux,surface_solar_radiation_downwards,surface_thermal_radiation_downwards,temperature_of_snow_layer,total_evaporation,total_precipitation,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,CY0002R-1,CY0004A-1,CY0006A-1
10,88.5,41.4375,41.4375,0.92608642578125,0.1428375244140625,275.472900390625,285.306640625,-0.0002615923294797,-0.0002824398688971,-3.485893830657005e-05,-6.868503987789154e-09,0.1810426115989685,283.8809814453125,-273.15,-0.0005401611327897,22.120116233825684,283.95263671875,-272.48573204278944,10.787011718750025,1.93218994140625,0.49078369140625,-0.0012305900454521,4.810746759176254e-06,7.134015106657898e-06,287.6812744140625,0.7592615485191345,2.19384765625,165.78121948242188,0.0024704933166503,0.0003411800134927,7.468188414350152e-07,0.0,0.0001778373261913,284.6844482421875,281.629638671875,285.82861328125,293.00634765625,5.392747493837557e-07,-1445592.5,5846066.25,-2344151.75,100086.8125,4.275008382848e-06,-899258.25,7147840.25,12412203.5,273.1602325439453,-0.0005781515501439,9.865295817235165e-05,0.3572807312011719,0.361541748046875,0.319091796875,0.1879336833953857,95.85,62.8874999975,62.8874999975
11,99.2625,69.774999995,69.774999995,-0.7142791748046875,3.578582763671875,279.155029296875,288.1602783203125,-0.0002752414147835,-0.0003844276070594,-6.448221392929554e-05,-4.889443516731262e-09,0.1782761588692665,283.8682861328125,-273.15,0.0007415771484602,23.814452171325684,283.9273681640625,-272.48389675617216,10.766259765625025,1.937225341796875,0.4910888671875,-0.0017253095284104,3.112205849475913e-06,3.1944364309306186e-07,289.7518310546875,0.7082056403160095,1.010986328125,165.80465698242188,0.0009958744049072,0.0001487174304202,2.1554005797952414e-06,0.0,0.000143832527101,286.3687744140625,283.017578125,285.61572265625,292.8798828125,5.544669488821707e-07,-1804862.0,5972698.25,-2008149.125,100021.5,2.5611859690855e-06,-888032.25,7274696.75,13346059.25,273.16087341308594,-0.0007220013067126,3.302966433693655e-06,0.3512916564941406,0.3574333190917969,0.3194351196289062,0.1882083415985107,88.5,41.4375,41.4375
12,88.60000000000001,56.58749999625,56.58749999625,-0.50177001953125,1.0836334228515625,282.4075927734375,287.6329345703125,-0.0001148607989307,-0.0001444250519853,-0.0004229990299791,-3.5506673157215123e-09,0.1770241409540176,283.837890625,-273.15,-0.0012573242187272,21.456053733825684,283.909912109375,-272.48554941415784,10.745263671875025,1.942230224609375,0.4915771484375,-0.0009976467117667,3.544514765962958e-05,3.1564383789373096e-05,289.9908447265625,0.6680445075035095,0.3538818359375,165.81637573242188,0.0004979372024536,5.1912968046963215e-05,8.357201295439154e-07,0.0,5.076872184872627e-05,286.75439453125,283.75537109375,285.5889892578125,292.75439453125,5.696591483805857e-07,-1703896.5,4688452.0,-1385890.375,99868.75,3.487171488814056e-05,-533346.5,5697744.0,14173245.75,273.1605224609375,-0.000681452685967,0.0027129403315484,0.3722305297851562,0.3559761047363281,0.3196830749511719,0.1884829998016357,99.2625,69.774999995,69.774999995
13,94.8875,88.4249999975,88.4249999975,-0.64471435546875,-1.501726150512695,280.3116455078125,288.8677978515625,-0.0002787330304272,-0.0003404251183383,-0.0002476962399668,-1.280568540096283e-09,0.1768326088786125,283.8438720703125,-273.15,-0.0002502441406022,19.425780296325684,283.9481201171875,-272.4853081345558,10.774316406250025,1.947174072265625,0.491943359375,-0.0015146357472985,2.1703308448195457e-06,8.611474129338603e-06,292.20269775390625,0.6364626288414001,0.13421630859375,165.82028198242188,-7.345365511856005e-24,1.9431638065725565e-05,3.084114723606035e-07,0.0,2.102929283864796e-05,288.2989501953125,284.3155517578125,285.616455078125,292.63134765625,5.848513478790007e-07,-2166865.25,7267740.0,-2475535.0,100380.375,1.5891613891483305e-06,-1178538.5,8829441.25,13164274.625,273.15953063964844,-0.0008665096829645,0.0001126664565163,0.3621864318847656,0.3588943481445312,0.32000732421875,0.1887729167938232,88.60000000000001,56.58749999625,56.58749999625
14,94.875,69.56249999625,69.56249999625,-2.3042755126953125,-0.7979068756103516,280.53521728515625,288.44921875,-0.0003554238355718,-0.0004067373811267,-1.9940525817219168e-05,-2.8812792152166367e-09,0.1769691407680511,283.8521728515625,-273.15,0.0006347656250227,21.203124046325684,283.95703125,-272.4836067795753,10.786035156250025,1.952178955078125,0.49224853515625,-0.0016755611868575,7.445341907441616e-07,-2.3418775611083328e-20,292.10302734375,0.6116823554039001,0.054656982421875,165.82028198242188,-7.345365511856005e-24,7.772658136673272e-06,1.1273073141637725e-07,0.0,8.389702998101711e-06,288.36492919921875,284.3192138671875,285.6634521484375,292.510009765625,5.981614101813193e-07,-1955567.5,8020430.0,-3057816.75,100378.8125,1.4424040273297578e-07,-1632848.25,9745222.0,12492526.0,273.15997314453125,-0.0007819921011105,4.351137476987789e-07,0.3497314453125,0.3554191589355469,0.3202018737792969,0.1890321373939514,94.8875,88.4249999975,88.4249999975
15,97.2,65.03749999749999,65.03749999749999,-3.7403564453125,-0.5258016586303711,279.6934814453125,288.4638671875,-0.0003742976114153,-0.00047610985348,-1.743633401929401e-05,-3.492459654808044e-09,0.177519105374813,283.8643798828125,-273.15,5.493164064773737e-05,22.351561546325684,283.967041015625,-272.48359920978544,10.799707031250025,1.959228515625,0.4927978515625,-0.0021065357141196,6.830476718400202e-07,-2.4069295001714832e-20,291.455810546875,0.6236147284507751,0.0199356079101562,160.50778198242188,-7.345365511856005e-24,3.400084096938372e-06,4.4618133188123466e-08,0.0,3.376488166395575e-06,287.7999267578125,283.8590087890625,285.6654052734375,292.3929443359375,6.115686642382823e-07,-2170185.75,8495982.875,-3345340.5,99873.6875,6.779009709134698e-08,-1696105.0,10329674.5625,11926126.5625,273.1596984863281,-0.0008678026497364,8.583068797918258e-07,0.340179443359375,0.3510055541992187,0.3201789855957031,0.1893067955970764,94.875,69.56249999625,69.56249999625
16,100.3875,71.5749999975,71.5749999975,0.6005401611328125,-2.1444454193115234,282.11669921875,289.1710205078125,-0.0003209445276297,-0.0003582892240956,-2.540784771554172e-05,-1.746229827404022e-09,0.1781186647713184,283.8758544921875,-273.15,-6.713867185226263e-05,11.198241233825684,284.0338134765625,-272.48356553316114,10.813500976562525,1.96624755859375,0.493408203125,-0.0015176860615611,8.603092283010483e-07,-2.406929823289373e-20,292.4564208984375,0.6110338568687439,0.0069618225097656,160.25192260742188,-7.345364722995101e-24,9.724863048177212e-07,1.8683664393392974e-08,0.0,1.1696065485011786e-06,288.6165771484375,284.409423828125,285.671142578125,292.276611328125,6.267608637366973e-07,-1762119.5,7230216.75,-2590550.25,99456.1875,2.335345925530419e-07,-1344825.75,8797334.5,13105288.3125,273.1600341796875,-0.0007046245154924,2.0996737134737486e-05,0.3345146179199219,0.34661865234375,0.3200225830078125,0.1895738244056701,97.2,65.03749999749999,65.03749999749999
17,120.3875,70.775,70.775,-3.048812866210937,0.3489837646484375,281.952392578125,287.43896484375,-0.0002137740666512,-0.0002951396745629,-0.000103185448097,-2.211891114711761e-09,0.178733479231596,283.8892822265625,-273.15,0.0002075195312727,19.134764671325684,284.021728515625,-272.47790386676786,10.839013671875025,1.9732666015625,0.493896484375,-0.0013883034698665,3.701599780470133e-06,4.686415195465044e-06,289.41314697265625,0.5999636054039001,0.0019912719726562,160.25192260742188,-7.345364722995101e-24,4.862431524088606e-07,8.56049098274525e-09,0.0,4.310932126827538e-07,287.1231689453125,284.5506591796875,285.74462890625,292.1641845703125,6.419530632351123e-07,-1530718.75,5270460.75,-1518089.875,99295.0,3.063181772233748e-06,-1107988.25,6417155.5,14258016.3125,273.1600341796875,-0.0006120930775068,0.0002971387281718,0.3337936401367187,0.3429679870605469,0.319793701171875,0.1898255944252014,100.3875,71.5749999975,71.5749999975
18,109.825,47.54999999875,47.54999999875,2.3086633682250977,3.2364959716796875,279.9208984375,289.4173583984375,-0.0002983613230753,-0.0004020261694677,-4.101110971532762e-05,-3.5506673157215123e-09,0.1793597415089607,283.921875,-273.15,-0.0009826660156022,23.642577171325684,284.0050048828125,-272.47719433307645,10.839501953125025,1.98028564453125,0.494384765625,-0.0018339250236749,1.2484588296501895e-06,1.0728835491136124e-06,290.7667236328125,0.5914949774742126,0.0009956359863281,160.20700073242188,-7.345364722995101e-24,-7.345365413248392e-25,2.2574653257834143e-09,0.0,1.2708642316283658e-07,287.5977783203125,284.241455078125,285.76708984375,292.052978515625,6.534004803881999e-07,-1854092.0,6349754.25,-2278864.625,99155.6875,5.915862857364118e-07,-1108368.0,7737814.0,13226405.875,273.16075134277344,-0.0007414000574499,5.8859167438640725e-05,0.3281097412109375,0.3398094177246094,0.3194465637207031,0.1900926232337951,120.3875,70.775,70.775
19,96.075,60.3125,60.3125,3.0698699951171875,-1.081207275390625,283.30419921875,290.0570068359375,-0.0002812543534673,-0.0003770091570913,-0.0002653785631991,-1.5425030142068863e-09,0.179989818483591,283.926513671875,-273.15,-0.0004333496093522,21.378905296325684,284.076171875,-272.4738373994827,10.895898437500025,1.98736572265625,0.4949951171875,-0.0018753944896161,1.6344711184501648e-06,1.069344580173489e-05,292.531982421875,0.7070783972740173,0.0,134.45504760742188,-7.345364722995101e-24,-7.345365413248392e-25,7.076774721781476e-10,0.0,3.278773874626496e-08,289.1727294921875,285.527099609375,285.8773193359375,291.9443359375,6.685926798866149e-07,-2309778.0,7458254.0,-2721630.625,99654.125,9.676296031102538e-07,-1173196.25,9095864.25,13462375.0,273.1599884033203,-0.0009236155892722,9.801324631553145e-05,0.3314781188964844,0.3379592895507812,0.3190650939941406,0.1903366446495056,109.825,47.54999999875,47.54999999875
20,98.3875,66.84999999875,66.84999999875,-2.621906280517578,0.092681884765625,282.163330078125,290.3245849609375,-0.0003842591540887,-0.0004267299664206,-2.884623245336116e-05,-1.302396412938833e-09,0.1806198917329311,283.9549560546875,-273.15,-0.0016998291015397,18.507811546325684,284.1484375,-272.47168585062025,10.945947265625025,1.99432373046875,0.49554443359375,-0.0017645297339186,6.838236004114151e-07,-1.82146043301229e-20,293.772705078125,0.8441246151924133,0.0,106.19821166992188,-7.345364722995101e-24,-7.345364920210386e-25,1.187117071310695e-10,0.0,6.677510100416839e-09,289.939697265625,285.6505126953125,286.030517578125,291.8411865234375,6.79904458150693e-07,-2100263.5,8067875.5,-2912212.375,99676.5625,0.0,-1620626.25,9845922.25,13045043.375,273.1599426269531,-0.0008398371282964,0.0,0.3231925964355469,0.33526611328125,0.3185958862304687,0.1905731558799743,96.075,60.3125,60.3125
21,103.15,62.5375,62.5375,-2.8845977783203125,0.512451171875,283.6715087890625,290.63970947265625,-0.0003414821112528,-0.0004603151464834,-0.0001561616663821,-4.3655745685100555e-10,0.1812499687075615,283.9552001953125,-273.15,0.0001617431640852,22.250975608825684,284.215087890625,-272.46494909524915,11.028588867187525,2.0013427734375,0.4959716796875,-0.0022329897619783,6.984919309616089e-07,-1.886512372075447e-20,293.61962890625,0.8800004124641418,0.0,99.99996948242188,-7.345364722995101e-24,-7.345364920210386e-25,0.0,0.0,9.496972097622347e-10,290.19842529296875,286.3819580078125,286.232421875,291.7425537109375,6.952712806318484e-07,-2395345.75,8205216.0,-2929785.125,98922.3125,7.066319085424766e-09,-1511937.25,10021277.25,13434845.75,273.1598815917969,-0.0009578318567946,4.09840140491724e-07,0.3162689208984375,0.3321380615234375,0.3180961608886719,0.1908020377159118,98.3875,66.84999999875,66.84999999875
22,94.575,64.91249999875001,64.91249999875001,3.3153276443481445,-0.0572967529296875,282.572509765625,289.95556640625,-0.0002777257177513,-0.0003698552027344,-0.0001731819356791,-1.1059455573558807e-09,0.1818762272596359,283.9561767578125,-273.15,0.0001007080078352,18.864256858825684,284.3175048828125,-272.4591431856155,11.083642578125025,2.00836181640625,0.49658203125,-0.0018297106726095,9.238196071237326e-06,7.013775478981188e-05,291.5748291015625,0.8799817562103271,0.0,100.00485229492188,-7.345364722995101e-24,-7.345364920210386e-25,0.0,0.0,4.89688289917467e-10,289.1416015625,286.1331787109375,286.416748046875,291.6494140625,7.066604901240225e-07,-2052565.5,6875686.25,-2592219.1875,99508.0,8.533464153970272e-06,-1154022.75,8404279.375,13509844.0,273.16033935546875,-0.0008207634673453,0.0008768212574068,0.3209419250488281,0.3290901184082031,0.31756591796875,0.1910539269447326,103.15,62.5375,62.5375
23,96.7625,39.84999999875,39.84999999875,-0.596527099609375,-0.8200550079345703,281.568603515625,289.677001953125,-0.000367414439097,-0.0003771471383515,-3.556357114575803e-05,-8.585629984736443e-10,0.182498674839735,283.9578857421875,-273.15,-0.0003723144531022,11.396483421325684,284.5048828125,-272.45434429645536,11.131738281250025,2.015380859375,0.4971923828125,-0.0015448291087523,7.362104952335358e-07,1.6620106180171167e-08,294.0721435546875,0.8799996972084045,0.0,99.99996948242188,-7.345364722995101e-24,-7.345364920210386e-25,0.0,0.0,0.0,290.2796630859375,286.0352783203125,286.5250244140625,291.5601806640625,7.215811433647357e-07,-1950938.0,7358278.75,-2489457.5,99452.3125,1.4132410797174089e-08,-1466637.25,9000341.25,13564995.25,273.15943908691406,-0.0007801257888786,1.7666316125541923e-06,0.3150138854980469,0.3268508911132812,0.316986083984375,0.1912675499916076,94.575,64.91249999875001,64.91249999875001
24,102.425,43.86249999875,43.86249999875,2.6851348876953125,-0.2811225056648254,282.9166259765625,290.513427734375,-0.0003234645409975,-0.0004407629021443,-0.0001951610320247,-8.73114913702011e-10,0.1831287518143654,283.9615478515625,-273.15,0.0008636474609602,12.811522483825684,284.573486328125,-272.446138882637,11.188256835937525,2.02239990234375,0.49774169921875,-0.0020150050986558,6.714311894029379e-06,1.4086253941035045e-08,293.605712890625,0.8800005316734314,0.0,99.99998474121094,-7.345364722995101e-24,-7.345364920210386e-25,0.0,0.0,0.0,290.1722412109375,286.326904296875,286.6334228515625,291.47412109375,7.312823306904193e-07,-2399239.0,7613542.25,-2222726.0,98819.0,5.977286491543055e-06,-1527727.75,9320731.875,14080626.53125,273.15953063964844,-0.0009593886788934,0.0006005123141221,0.313720703125,0.3245315551757812,0.3164024353027344,0.1914886832237243,96.7625,39.84999999875,39.84999999875
25,114.3625,64.4875,64.4875,-0.6582183837890625,2.948028564453125,280.4395751953125,288.7158203125,-0.0003306138096377,-0.0004261552239768,-2.7014400984626263e-05,-3.987224772572517e-09,0.1837473809719085,283.966796875,-273.15,-0.0003570556640397,15.863280296325684,284.520751953125,-272.43766256570814,11.199487304687525,2.02947998046875,0.49822998046875,-0.0019099575001746,7.370254024863243e-07,-1.9081967825870102e-20,291.605224609375,0.8800005316734314,0.0,99.99998474121094,-7.345364722995101e-24,-7.345364920210386e-25,0.0,0.0,8.832716780204917e-10,288.5997314453125,285.302490234375,286.673828125,291.391357421875,7.443403387819014e-07,-1960093.875,7177351.375,-2724212.875,98938.4375,0.0,-1618907.0,8793249.625,12818946.875,273.1603088378906,-0.0007837867015041,0.0,0.3064918518066406,0.3221931457519531,0.3157882690429687,0.1917023062705993,102.425,43.86249999875,43.86249999875
26,112.0,47.0375,47.0375,3.211523056030273,0.7079715728759766,280.98583984375,288.6015625,-0.0002774972235783,-0.0004149465239606,-0.0002559845452196,-2.6775524020195007e-09,0.1843850873410701,283.97021484375,-273.15,-6.713867185226263e-05,17.010741233825684,284.542724609375,-272.4295830965042,11.233300781250025,2.03656005859375,0.498779296875,-0.001992761157453,2.038001548498869e-05,0.0001497156908953,291.3887939453125,0.8793664574623108,0.0,100.17922973632812,-7.345364722995101e-24,-7.345364920210386e-25,0.0,0.0,9.793734712104651e-10,288.88134765625,285.7039794921875,286.6802978515625,291.3109130859375,7.521788809583541e-07,-2371836.5,7674195.0,-2817944.25,99028.1875,1.963537943083793e-05,-1501923.0,9409242.625,13095860.0,273.16070556640625,-0.0009484307374805,0.0018571154214441,0.3224525451660156,0.3199539184570312,0.3151893615722656,0.1919082999229431,114.3625,64.4875,64.4875
27,115.225,71.0999999975,71.0999999975,-0.2354888916015625,-0.4384002685546875,282.4510498046875,287.18310546875,-0.0001099380024243,-0.000160275347298,-0.0006714859628118,-2.211891114711761e-09,0.1850151605904102,283.97412109375,-273.15,0.0007263183593977,10.983397483825684,284.724609375,-272.4256577134132,11.251123046875025,2.04364013671875,0.49932861328125,-0.0011987088946625,6.131385453045368e-05,0.0001885294913677,290.3663330078125,0.8800005316734314,0.0,99.99998474121094,-7.345364722995101e-24,-7.345364920210386e-25,0.0,0.0,0.0,288.1685791015625,285.24169921875,286.6590576171875,291.23046875,7.672741571818076e-07,-2355006.875,6544376.25,-2087014.9375,98854.0,6.0554040828719735e-05,-1109095.75,8029559.0,13643135.125,273.16021728515625,-0.0009417012915946,0.0051974169909954,0.3768730163574219,0.3224258422851562,0.3147315979003906,0.1921142935752868,112.0,47.0375,47.0375
