datetime,sensor.flower1_moisture,sensor.flower1_conductivity,sensor.flower1_temperature,sensor.flower1_light_intensity,sensor.dark_sky_precip_intensity-1,sensor.dark_sky_precip_probability-1,sensor.yr_symbol-1,sensor.dark_sky_humidity-1,sensor.dark_sky_temperature-1,sensor.dark_sky_apparent_temperature-1,sensor.dark_sky_cloud_coverage-1,sensor.dark_sky_visibility-1,sensor.flower1_conductivity-1,sensor.flower1_temperature-1,sensor.flower1_moisture-1,sensor.flower1_battery-1,sensor.humidity-1,sensor.temperature-1,sensor.brightness-1,sensor.pressure-1,sun.sun_above_horizon-1,sun.sun_below_horizon-1,sensor.flower1_light_intensity-1,sin_cyclical_month,cos_cyclical_month,sin_cyclical_day_of_week,cos_cyclical_day_of_week,sin_cyclical_day_of_year,cos_cyclical_day_of_year,sin_cyclical_week_of_year,cos_cyclical_week_of_year,sin_cyclical_day,cos_cyclical_day,sin_cyclical_hour,cos_cyclical_hour,sin_cyclical_week_day,cos_cyclical_week_day,sin_cyclical_week,cos_cyclical_week
2018-06-23 20:00:00,27.0,449.0,16.86666666666667,65.33333333333333,0.0,0.0,4.0,50.285714285714285,16.891666666666666,16.891666666666666,95.0,13.214999999999998,627.6666666666666,17.8,29.0,99.0,39.230232558139534,23.505555555555553,308.4049999999996,1023.0442990654203,1.0,0.0,960.0,0.0,1.0,-0.866025403784439,0.49999999999999933,0.0,1.0,0.0,1.0,-0.9945218953682733,-0.10452846326765423,-0.7308359642781246,0.6825531432186536,-0.866025403784439,0.49999999999999933,0.0,1.0
2018-06-23 21:00:00,26.0,405.3333333333333,16.099999999999998,48.666666666666664,0.0,0.0,2.0,59.0,16.0,16.0,92.25,13.444545454545455,449.0,16.86666666666667,27.0,99.0,39.48474576271187,22.514814814814812,279.091758241758,1023.2620000000004,0.016129032258064516,0.9838709677419355,65.33333333333333,0.0,1.0,-0.866025403784439,0.49999999999999933,0.0,1.0,0.0,1.0,-0.9945218953682733,-0.10452846326765423,-0.5195839500354336,0.8544194045464886,-0.866025403784439,0.49999999999999933,0.0,1.0
2018-06-23 22:00:00,25.0,389.0,15.850000000000001,35.666666666666664,0.0,0.0,2.0,62.6,15.144444444444446,15.144444444444446,81.0,13.1325,405.3333333333333,16.099999999999998,26.0,99.0,40.7,22.11,275.7834939759034,1023.3387619047621,0.0,1.0,48.666666666666664,0.0,1.0,-0.866025403784439,0.49999999999999933,0.0,1.0,0.0,1.0,-0.9945218953682733,-0.10452846326765423,-0.2697967711570244,0.9629172873477992,-0.866025403784439,0.49999999999999933,0.0,1.0
2018-06-23 23:00:00,25.5,380.5,15.1,50.0,0.0,0.0,2.0,74.8,14.440000000000001,14.440000000000001,85.5,13.258333333333333,389.0,15.850000000000001,25.0,99.0,41.17,21.758823529411767,274.4171249999998,1023.093738317757,0.0,1.0,35.666666666666664,0.0,1.0,-0.866025403784439,0.49999999999999933,0.0,1.0,0.0,1.0,-0.9945218953682733,-0.10452846326765423,-2.4492935982947064e-16,1.0,-0.866025403784439,0.49999999999999933,0.0,1.0
2018-06-24 00:00:00,24.0,376.5,14.166666666666666,33.0,0.0,0.0,2.0,80.0,13.825,13.825,93.71428571428571,13.124545454545455,380.5,15.1,25.5,99.0,41.818000000000005,21.209090909090907,273.54870588235275,1022.9454205607474,0.0,1.0,50.0,0.0,1.0,-2.4492935982947064e-16,1.0,0.029915466169398455,0.9995524322835033,0.0,1.0,-0.9945218953682734,0.10452846326765299,0.0,1.0,-2.4492935982947064e-16,1.0,0.0,1.0
2018-06-24 01:00:00,24.0,369.0,14.0,43.333333333333336,0.0,0.0,3.0,83.0,13.183333333333335,13.183333333333335,75.33333333333333,13.176666666666668,376.5,14.166666666666666,24.0,99.0,42.15238095238095,20.290476190476188,274.66294871794855,1022.523669724771,0.0,1.0,33.0,0.0,1.0,-2.4492935982947064e-16,1.0,0.029915466169398455,0.9995524322835033,0.0,1.0,-0.9945218953682734,0.10452846326765299,0.2697967711570243,0.9629172873477994,-2.4492935982947064e-16,1.0,0.0,1.0
2018-06-24 02:00:00,24.5,362.3333333333333,13.833333333333334,27.0,0.0,0.0,2.0,86.0,12.19090909090909,12.19090909090909,60.45454545454545,13.403636363636364,369.0,14.0,24.0,99.0,43.16122448979592,19.75217391304348,273.625185185185,1022.1981081081084,0.0,1.0,43.333333333333336,0.0,1.0,-2.4492935982947064e-16,1.0,0.029915466169398455,0.9995524322835033,0.0,1.0,-0.9945218953682734,0.10452846326765299,0.5195839500354336,0.8544194045464886,-2.4492935982947064e-16,1.0,0.0,1.0
2018-06-24 03:00:00,25.0,360.6666666666667,13.4,193.33333333333334,0.0,0.0,3.0,89.0,11.175,11.175,89.0,13.060833333333335,362.3333333333333,13.833333333333334,24.5,99.0,44.0923076923077,19.449999999999992,272.8715853658535,1021.7634862385319,0.0,1.0,27.0,0.0,1.0,-2.4492935982947064e-16,1.0,0.029915466169398455,0.9995524322835033,0.0,1.0,-0.9945218953682734,0.10452846326765299,0.730835964278124,0.6825531432186541,-2.4492935982947064e-16,1.0,0.0,1.0
2018-06-24 04:00:00,25.0,356.0,13.433333333333335,1078.0,0.0,0.0,3.0,89.0,11.533333333333331,11.533333333333331,72.0,12.835,360.6666666666667,13.4,25.0,99.0,44.779545454545456,19.13333333333333,273.6197701149423,1021.7085849056604,0.5573770491803278,0.4426229508196721,193.33333333333334,0.0,1.0,-2.4492935982947064e-16,1.0,0.029915466169398455,0.9995524322835033,0.0,1.0,-0.9945218953682734,0.10452846326765299,0.8878852184023752,0.4600650377311522,-2.4492935982947064e-16,1.0,0.0,1.0
2018-06-24 05:00:00,24.0,346.0,14.5,2168.6666666666665,0.0,0.0,3.0,87.5,12.049999999999999,12.049999999999999,79.5,12.215454545454547,356.0,13.433333333333335,25.0,99.0,45.55409836065576,19.187499999999996,395.93835164835156,1022.0019266055045,1.0,0.0,1078.0,0.0,1.0,-2.4492935982947064e-16,1.0,0.029915466169398455,0.9995524322835033,0.0,1.0,-0.9945218953682734,0.10452846326765299,0.9790840876823228,0.20345601305263397,-2.4492935982947064e-16,1.0,0.0,1.0
2018-06-24 06:00:00,23.0,338.0,15.333333333333334,3296.3333333333335,0.0,0.0,4.0,87.33333333333333,12.655555555555557,12.655555555555557,78.0,12.710833333333333,346.0,14.5,24.0,99.0,46.22916666666668,20.173684210526318,510.61509259259265,1022.3816666666664,1.0,0.0,2168.6666666666665,0.0,1.0,-2.4492935982947064e-16,1.0,0.029915466169398455,0.9995524322835033,0.0,1.0,-0.9945218953682734,0.10452846326765299,0.9976687691905392,-0.06824241336467088,-2.4492935982947064e-16,1.0,0.0,1.0
2018-06-24 07:00:00,24.0,331.0,16.5,5427.666666666667,0.0,0.0,4.0,82.875,13.57272727272727,13.57272727272727,75.33333333333333,13.133333333333333,338.0,15.333333333333334,23.0,99.0,45.74897959183674,21.24285714285714,623.7462376237628,1022.5020000000004,1.0,0.0,3296.3333333333335,0.0,1.0,-2.4492935982947064e-16,1.0,0.029915466169398455,0.9995524322835033,0.0,1.0,-0.9945218953682734,0.10452846326765299,0.9422609221188205,-0.33487961217098616,-2.4492935982947064e-16,1.0,0.0,1.0
2018-06-24 08:00:00,23.333333333333332,322.0,17.63333333333333,6510.666666666667,0.0,0.0,4.0,73.66666666666667,15.299999999999999,15.299999999999999,73.7,13.089090909090912,331.0,16.5,24.0,99.0,45.097014925373145,22.249999999999993,677.3035526315792,1022.5001869158879,1.0,0.0,5427.666666666667,0.0,1.0,-2.4492935982947064e-16,1.0,0.029915466169398455,0.9995524322835033,0.0,1.0,-0.9945218953682734,0.10452846326765299,0.8169698930104421,-0.5766803221148671,-2.4492935982947064e-16,1.0,0.0,1.0
